lat,lon,stop_sequence,shape_dist
40.7453,-74.0434,45,5.272
40.72441000000001,-74.06937,27,2.738
40.70938,-74.09505,11,1.537
40.71952,-74.04320000000001,46,6.236
40.73602,-74.05608000000001,34,4.072
40.70614,-74.09793,9,1.26
40.69209,-74.09669000000001,1,0.0
40.73746000000001,-74.05515000000001,35,4.183
40.71592,-74.08635000000001,17,2.182
40.72319,-74.04929,44,5.769
40.71751,-74.07231,23,2.224
40.70113000000001,-74.09039,9,0.737
40.70353,-74.08767,11,0.955
40.74003,-74.04716,41,4.844
40.73205,-74.06200000000001,32,3.484
40.70938,-74.09505,11,1.537
40.71315000000001,-74.07686000000001,20,1.83
40.69548,-74.09396000000001,4,0.276
40.72928,-74.06602000000001,30,3.143
40.71736000000001,-74.08463,19,2.316
40.72467,-74.05106,43,5.631
40.71556,-74.07473,22,2.03
40.70149000000001,-74.09583,7,0.897
40.72319,-74.04929,44,5.769
40.71952,-74.04320000000001,46,6.236
40.73466000000001,-74.05862,33,3.851
40.70566,-74.08516,13,1.153
40.74063,-74.05301,37,4.429
40.69444,-74.09493,3,0.188
40.73205,-74.06200000000001,32,3.484
40.72292,-74.06909,26,2.633
40.71463000000001,-74.08804,16,2.056
40.72832,-74.05475000000001,41,5.313
40.72565,-74.06769000000001,31,3.689
40.70464,-74.08641,12,1.056
40.69681000000001,-74.09308,5,0.378
40.73571,-74.03253000000001,49,7.073
40.74003,-74.04716,41,4.844
40.71980000000001,-74.08218000000001,21,2.528
40.71704,-74.03417,50,6.951
40.72663,-74.07152,28,3.455
40.72928,-74.06602000000001,30,3.143
40.71736000000001,-74.08463,19,2.316
40.70757,-74.08284,15,1.332
40.74736,-74.04209,46,5.43
40.72580000000001,-74.06942000000001,30,3.579
40.72564000000001,-74.07730000000001,26,3.005
40.72564000000001,-74.07730000000001,26,3.005
40.71270000000001,-74.09079000000001,14,1.86
40.69681000000001,-74.09308,5,0.378
40.69914,-74.09782000000001,5,0.641
40.73014000000001,-74.06500000000001,34,4.041
40.71442,-74.07565000000001,21,1.938
40.69773,-74.09270000000001,6,0.444
40.71355000000001,-74.08933,15,1.955
40.70046000000001,-74.09135,8,0.666
40.74114,-74.04606000000001,42,4.953
40.70813,-74.09641,10,1.425
40.72167,-74.0463,45,5.958
40.71967,-74.07106,24,2.386
40.70938,-74.09505,11,1.537
40.69555,-74.09891,2,0.278
40.73427,-74.05892,37,4.843
40.70566,-74.08516,13,1.153
40.73608,-74.03461,48,6.961
40.72565,-74.06769000000001,31,3.689
40.70046000000001,-74.09135,8,0.666
40.72580000000001,-74.06942000000001,30,3.579
40.74140000000001,-74.05249,38,4.489
40.7453,-74.0434,45,5.272
40.73466000000001,-74.05862,33,3.851
40.72675,-74.06728000000001,32,3.768
40.74349,-74.04456,44,5.133
40.72292,-74.06909,26,2.633
40.70813,-74.09641,10,1.425
40.69768000000001,-74.10068000000001,3,0.452
40.74003,-74.04716,41,4.844
40.71825,-74.08374,20,2.393
40.70464,-74.08641,12,1.056
40.73746000000001,-74.05515000000001,35,4.183
40.71592,-74.08635000000001,17,2.182
40.71693,-74.03922,48,6.636
40.69209,-74.09669000000001,1,0.0
40.74199,-74.05164,39,4.573
40.72663,-74.07152,28,3.455
40.70464,-74.08641,12,1.056
40.74349,-74.04456,44,5.133
40.71442,-74.07565000000001,21,1.938
40.73888,-74.04249,47,6.371
40.72580000000001,-74.06942000000001,30,3.579
40.71693,-74.03922,48,6.636
40.69971,-74.09663,6,0.715
40.72580000000001,-74.06942000000001,30,3.579
40.70216000000001,-74.08922000000001,10,0.83
40.73608,-74.03461,48,6.961
40.73014000000001,-74.06500000000001,34,4.041
40.70757,-74.08284,15,1.332
40.69837,-74.09196,7,0.508
40.69444,-74.09493,3,0.188
40.74349,-74.04456,44,5.133
40.72344,-74.07912,24,2.826
40.73602,-74.05608000000001,34,4.072
40.72928,-74.06602000000001,33,3.962
40.73602,-74.05608000000001,34,4.072
40.72198,-74.08042,23,2.704
40.71198,-74.0779,19,1.732
40.73608,-74.03461,48,6.961
40.72919,-74.05509,40,5.25
40.7453,-74.0434,45,5.272
40.72580000000001,-74.06942000000001,30,3.579
40.71654,-74.08554000000001,18,2.242
40.70046000000001,-74.09135,8,0.666
40.70149000000001,-74.09583,7,0.897
40.73049,-74.05579,39,5.151
40.72159000000001,-74.06989,25,2.532
40.73909,-74.05403000000001,36,4.31
40.71736000000001,-74.08463,19,2.316
40.70464,-74.08641,12,1.056
40.74349,-74.04456,44,5.133
40.71463000000001,-74.08804,16,2.056
40.7171,-74.04068000000001,47,6.558
40.72441000000001,-74.06937,27,2.738
40.71825,-74.08374,20,2.393
40.70460000000001,-74.09814,8,1.147
40.72919,-74.05509,40,5.25
40.70757,-74.08284,15,1.332
40.69971,-74.09663,6,0.715
40.72443000000001,-74.07825000000001,25,2.908
40.70868,-74.08151000000001,16,1.436
40.73544,-74.02921,50,7.248
40.69209,-74.09669000000001,1,0.0
40.71556,-74.07473,22,2.03
40.69837,-74.09196,7,0.508
40.74349,-74.04456,44,5.133
40.73014000000001,-74.06500000000001,34,4.041
40.73888,-74.04249,47,6.371
40.73014000000001,-74.06500000000001,31,3.223
40.71355000000001,-74.08933,15,1.955
40.69773,-74.09270000000001,6,0.444
40.74349,-74.04456,44,5.133
40.72745,-74.07607,27,3.146
40.70683,-74.08374,14,1.263
40.73888,-74.04249,47,6.371
40.71736000000001,-74.08463,19,2.316
40.72622,-74.07051000000001,29,3.515
40.69548,-74.09396000000001,4,0.276
40.74003,-74.04716,41,4.844
40.72580000000001,-74.06942000000001,30,3.579
40.70868,-74.08151000000001,16,1.436
40.73571,-74.03253000000001,49,7.073
40.71751,-74.07231,23,2.224
40.73571,-74.03253000000001,49,7.073
40.73205,-74.06202,35,4.302
40.72564000000001,-74.07730000000001,26,3.005
40.72159000000001,-74.06989,25,2.532
40.70216000000001,-74.08922000000001,10,0.83
40.73602,-74.05608000000001,34,4.072
40.71182,-74.09229,13,1.76
40.72441000000001,-74.06937,27,2.738
40.70683,-74.08374,14,1.263
40.70813,-74.09641,10,1.425
40.73261,-74.05747000000001,38,4.98
40.249,-74.81240000000001,11,4.732
40.23313,-74.72796000000001,41,10.572
40.22041,-74.7676,25,10.82
40.24039,-74.72249000000001,4,1.469
40.22491,-74.74300000000001,36,9.547
40.23514,-74.79668000000001,33,6.925
40.24048000000001,-74.80454,13,5.458
40.23798,-74.72089000000001,44,11.311
40.22095,-74.75648000000001,29,11.412
40.23291,-74.72631000000001,8,2.34
40.22813,-74.73736000000001,39,9.919
40.22027000000001,-74.76601000000001,26,10.904
40.22358000000001,-74.77616,24,5.553
40.26277,-74.82515000000001,45,12.024
40.22794,-74.78290000000001,27,6.042
40.23174,-74.73202,37,13.153
40.23372000000001,-74.7706,32,9.292
40.22615,-74.75290000000001,62,14.351
40.22901,-74.7684,37,6.602
40.2991,-74.78353000000001,65,13.614
40.22309000000001,-74.76435000000001,32,5.623
40.28561000000001,-74.78774,61,11.826
40.22647000000001,-74.75291,8,1.311
40.21507,-74.76362,30,5.424
40.30693,-74.78515,66,14.161
40.21784,-74.75070000000001,25,4.12
40.28524,-74.78537,62,11.953
40.24059,-74.79076,20,3.033
40.21908000000001,-74.75512,28,5.025
40.23908,-74.68845,9,4.581
40.27704000000001,-74.78999,55,10.185
40.24883000000001,-74.80361,5,1.117
40.21904000000001,-74.73517000000001,36,6.425
40.24137,-74.68796,8,4.421
40.22083000000001,-74.7553,31,9.067
40.22994000000001,-74.7748,13,2.158
40.2515,-74.6832,49,9.284
40.23030000000001,-74.70522000000001,14,5.77
40.24666000000001,-74.79982000000001,52,12.604
40.24010000000001,-74.79022,6,1.033
40.22941,-74.70684,41,7.081
40.25158,-74.81456,10,4.52
40.23174,-74.73202,40,10.295
40.22161000000001,-74.77235,24,10.556
40.24379,-74.71780000000001,3,1.127
40.28586000000001,-74.81296,50,14.375
40.22755,-74.78108,19,9.918
40.22024,-74.76315000000001,19,4.802
40.25929,-74.83247,43,11.568
40.2218,-74.77252,22,5.315
40.30662,-74.78550000000001,7,2.093
40.24854000000001,-74.77543,26,8.184
40.2233,-74.76212000000001,58,13.824
40.21922,-74.76408,32,5.844
40.28686,-74.79649,61,11.769
40.21922,-74.76408,30,5.356
40.28686,-74.79649,59,11.281
40.24563000000001,-74.77554,27,8.39
40.21784,-74.75070000000001,27,4.608
40.28444,-74.79783,60,11.532
40.2192,-74.75422,22,3.402
40.28444,-74.79783,58,11.044
40.23485,-74.78120000000001,17,2.391
40.23283,-74.77794,14,2.868
40.26766000000001,-74.67292,3,2.427
40.26346,-74.78166,50,8.656
40.24891,-74.80356,24,3.921
40.21649,-74.74488000000001,32,5.882
40.27119,-74.67083000000001,2,2.16
40.2148,-74.75416000000001,29,8.646
40.23562,-74.78281000000001,9,1.532
40.22673,-74.71234000000001,40,6.737
40.23491000000001,-74.69343,11,5.06
40.23485,-74.78120000000001,46,11.325
40.22095,-74.75648000000001,27,5.027
40.21802,-74.73906000000001,31,5.194
40.21519,-74.75027,28,8.387
40.24511,-74.7975,51,12.441
40.22223,-74.77462000000001,21,4.043
40.23621,-74.68903,49,9.355
40.37106,-74.65598,24,11.717
40.27527000000001,-74.72027,8,6.019
40.23117000000001,-74.76171000000001,35,10.668
40.20539,-74.74629,54,13.07
40.18795,-74.69770000000001,8,4.156
40.22071,-74.76416,33,8.789
40.26574,-74.72885000000001,61,13.41
40.22494,-74.74318000000001,12,3.461
40.2548,-74.70457,1,0.0
40.23313,-74.72796000000001,38,13.429
40.22042,-74.76645,20,4.979
40.22653,-74.74004000000001,11,3.262
40.28586000000001,-74.81296,46,11.495
40.22164,-74.76573,39,10.225
40.24877,-74.71118000000001,2,0.601
40.23758,-74.80301,35,7.299
40.25852,-74.77959000000001,23,7.456
40.21784,-74.75070000000001,50,12.22
40.26248,-74.83838,10,5.167
40.22813,-74.73736000000001,36,12.776
40.22367000000001,-74.76124,11,1.805
40.25282,-74.77720000000001,46,7.88
40.28788,-74.79233,11,4.224
40.21584,-74.76439,43,10.661
40.23863,-74.73845,68,15.666
40.21759,-74.76581,29,5.158
40.23011,-74.76893000000001,36,6.196
40.32607,-74.79083,4,0.624
40.23172,-74.70209000000001,46,8.393
40.21655000000001,-74.74505,26,8.096
40.25006,-74.80293,5,1.199
40.22068,-74.72906,39,6.966
40.22673,-74.71234000000001,43,7.751
40.22462,-74.71701,17,6.506
40.23485,-74.78120000000001,46,11.325
40.22161000000001,-74.77235,23,4.17
40.27119,-74.67083000000001,2,2.16
40.21715,-74.74273000000001,25,7.966
40.24673000000001,-74.80007,6,1.552
40.22941,-74.70684,44,8.294
40.36867,-74.65610000000001,23,11.546
40.26678,-74.72799,11,6.735
40.21537,-74.76172000000001,46,11.984
40.19658,-74.63818,74,20.067
40.33430000000001,-74.6542,10,7.522
40.38708,-74.65926,37,16.375
40.21655000000001,-74.74505,26,8.096
40.23485,-74.78120000000001,46,11.325
40.34268,-74.67245000000001,14,2.532
40.26577,-74.74056,34,9.415
40.22027000000001,-74.76601000000001,60,13.649
40.23178,-74.66868000000001,88,19.436
40.19288,-74.64376,2,0.364
40.2201,-74.74488000000001,41,15.537
40.25714000000001,-74.74178,73,20.575
40.35937000000001,-74.64965000000001,109,30.147
40.22238,-74.77465000000001,23,5.435
40.26277,-74.82515000000001,45,12.024
40.22612,-74.7787,23,7.226
40.22813,-74.73736000000001,39,9.919
40.22071,-74.76853000000001,21,5.091
40.28586000000001,-74.81296,46,11.495
40.22161000000001,-74.77235,24,10.556
40.24855,-74.71097,44,15.241
40.22755,-74.78108,22,7.061
40.23334000000001,-74.72153,43,10.978
40.25047,-74.77054000000001,10,2.999
40.22043,-74.76168000000001,18,4.723
40.29227,-74.80482,48,13.206
40.22612,-74.7787,23,7.226
40.22024,-74.76315000000001,19,4.802
40.22755,-74.78108,22,7.061
40.27828,-74.82058,3,2.48
40.23800000000001,-74.72107000000001,5,1.685
40.23588,-74.79812000000001,34,7.017
40.22132000000001,-74.75188,48,11.695
40.24564,-74.82922,11,7.018
40.28577000000001,-74.78774,10,3.93
40.21983,-74.76605,40,10.351
40.22839,-74.75122,7,1.149
40.2333,-74.79309,15,9.162
40.24021,-74.72247,42,14.382
40.25852,-74.77959000000001,23,7.456
40.22276,-74.76401000000001,57,13.718
40.21683,-74.7654,17,2.464
40.21584,-74.76439,18,2.561
40.23424,-74.77086000000001,40,6.988
40.22839,-74.75122,7,1.149
40.23424,-74.77086000000001,38,6.5
40.22043,-74.76168000000001,5,0.485
40.25373,-74.80467,3,0.619
40.2233,-74.76212000000001,58,13.824
40.22071,-74.76416,31,5.459
40.32999,-74.79734,68,15.878
40.22223,-74.77462000000001,21,3.845
40.23172,-74.70209000000001,47,8.591
40.23427,-74.69631000000001,12,5.219
40.23145,-74.77539,44,10.938
40.21649,-74.74488000000001,29,4.868
40.26766000000001,-74.67292,3,2.427
40.23626,-74.68936000000001,10,4.825
40.23894000000001,-74.78806,48,11.784
40.22027000000001,-74.76601000000001,21,3.306
40.23908,-74.68845,9,4.581
40.37306,-74.66096,32,13.819
40.24442000000001,-74.74377000000001,22,9.148
40.20395000000001,-74.74281,56,13.279
40.18548000000001,-74.68232,7,3.317
40.23121,-74.76146,39,9.57
40.27553,-74.70943000000001,68,15.162
40.2148,-74.75416000000001,29,8.646
40.24891,-74.80356,53,12.855
40.31902,-74.70143,21,4.835
40.23568,-74.76194000000001,46,12.013
40.22646,-74.73207000000001,72,15.879
40.22929000000001,-74.62836,98,22.713
40.22283,-74.64108,14,6.773
40.22024,-74.76315000000001,51,16.793
40.31781,-74.70253000000001,90,25.658
40.2317,-74.73232,9,2.718
40.2396,-74.81224,36,7.812
40.2678,-74.82111,4,3.313
40.2206,-74.75931,31,8.404
40.2317,-74.73232,9,2.718
40.23514,-74.79668000000001,33,6.925
40.26309000000001,-74.82468,7,3.824
40.22132000000001,-74.75188,31,11.859
40.26577,-74.81963,5,3.472
40.24028000000001,-74.80412000000001,36,7.518
40.24564,-74.82922,11,7.018
40.22582000000001,-74.7412,34,12.518
40.23705,-74.80185,14,5.772
40.24577,-74.82941000000001,39,8.819
40.33366,-74.5583,11,5.043
40.30352000000001,-74.67590000000001,34,19.807
40.26301,-74.81767,7,3.693
40.22024,-74.76315000000001,19,4.802
40.26668,-74.81986,47,12.467
40.32791,-74.55827000000001,13,5.441
40.22318000000001,-74.76298000000001,39,28.613
40.22041,-74.7676,28,7.962
40.33134,-74.58456000000001,17,7.165
40.22546000000001,-74.71514,39,6.565
40.22065000000001,-74.75959,33,9.307
40.25086,-74.80696,55,13.277
40.22027000000001,-74.76601000000001,24,4.518
40.24146,-74.67926,52,9.993
40.37776,-74.65112,27,12.56
40.26505,-74.72968,12,6.884
40.2259,-74.76501,38,11.073
40.20088000000001,-74.73570000000001,58,13.71
40.19007000000001,-74.70911000000001,11,4.793
40.23004,-74.76267,38,9.467
40.27292000000001,-74.7219,65,14.026
40.22935,-74.70728000000001,15,5.897
40.2268,-74.77773,42,10.531
40.3048,-74.72338,23,6.383
40.2173,-74.75229,65,14.634
40.23333,-74.6312,96,22.37
40.23514,-74.68202000000001,23,9.106
40.21784,-74.75070000000001,44,15.883
40.22477000000001,-74.77759,24,7.336
40.24346000000001,-74.71798000000001,46,11.851
40.22238,-74.77465000000001,23,5.435
40.26434,-74.82216000000001,46,12.216
40.23593,-74.79849,15,5.966
40.24877,-74.71118000000001,2,0.601
40.22769,-74.78128000000001,26,5.953
40.28506,-74.81278,47,11.626
40.22371,-74.77645000000001,22,10.288
40.24877,-74.71118000000001,2,0.601
40.22887,-74.78452,28,6.15
40.26434,-74.82216000000001,46,12.216
40.33705,-74.62227,22,9.921
40.19266,-74.64366000000001,64,16.215
40.22494,-74.74318000000001,12,3.461
40.23758,-74.80301,35,7.299
40.33692000000001,-74.59145000000001,8,2.992
40.31936,-74.65869,31,17.675
40.22755,-74.78108,22,7.061
40.35303,-74.59441000000001,5,1.53
40.30881,-74.66573000000001,33,19.043
40.33693,-74.62230000000001,26,20.759
40.35522,-74.61496000000001,49,30.87
40.32742,-74.56817000000001,34,24.46
40.68081,-74.10719,28,3.044
40.66298,-74.12226000000001,14,1.581
40.65361,-74.12691000000001,7,0.706
40.68562,-74.10313000000001,32,3.439
40.6721,-74.11459,21,2.328
40.669,-74.11718,18,2.075
40.67805000000001,-74.10973,14,9.973
40.67686,-74.11075000000001,15,10.071
40.67686,-74.11075000000001,15,10.071
40.67046000000001,-74.11616000000001,21,10.596
40.70831,-74.01255,2,0.23
40.65706,-74.12746,32,11.695
40.66691,-74.11912000000001,24,10.887
40.68403,-74.10468,9,9.482
40.75476,-74.02927000000001,10,1.624
40.75621,-73.991,12,4.708
40.73559,-74.02911,1,0.0
40.73608,-74.03461,7,1.056
40.73864,-74.03527000000001,2,0.549
40.75671000000001,-73.99213,11,4.641
40.75722,-73.99314000000001,12,4.446
40.75259,-74.02618000000001,8,1.327
40.75621,-73.991,12,4.708
40.75981,-74.02775000000001,11,1.982
40.75981,-74.02775000000001,11,1.982
40.75981,-74.02775000000001,11,1.982
40.73767,-74.03078000000001,2,0.27
40.75351000000001,-74.02726000000001,9,1.437
40.72441000000001,-74.06937,27,2.738
40.72675,-74.06728000000001,29,2.949
40.71442,-74.07565000000001,21,1.938
40.74003,-74.04716,41,4.844
40.71198,-74.0779,19,1.732
40.69768000000001,-74.10068000000001,3,0.452
40.70353,-74.08767,11,0.955
40.71980000000001,-74.08218000000001,21,2.528
40.70353,-74.08767,11,0.955
40.74063,-74.05301,37,4.429
40.74199,-74.05164,39,4.573
40.71270000000001,-74.09079000000001,14,1.86
40.7171,-74.04068000000001,47,6.558
40.72675,-74.06728000000001,29,2.949
40.70868,-74.08151000000001,16,1.436
40.70046000000001,-74.09135,8,0.666
40.71980000000001,-74.08218000000001,21,2.528
40.74736,-74.04209,46,5.43
40.72928,-74.06602000000001,33,3.962
40.71751,-74.07231,23,2.224
40.70460000000001,-74.09814,8,1.147
40.69681000000001,-74.09308,5,0.378
40.73466000000001,-74.05862,33,3.851
40.72564000000001,-74.07730000000001,26,3.005
40.71100000000001,-74.09334000000001,12,1.68
40.71664000000001,-74.03534,51,7.067
40.7171,-74.04068000000001,47,6.558
40.73205,-74.06202,35,4.302
40.71736000000001,-74.08463,19,2.316
40.71704,-74.03417,50,6.951
40.70998,-74.08011,17,1.552
40.7453,-74.0434,45,5.272
40.71198,-74.0779,19,1.732
40.73544,-74.02921,50,7.248
40.74199,-74.05164,39,4.573
40.73909,-74.05403000000001,36,4.31
40.70757,-74.08284,15,1.332
40.7453,-74.0434,45,5.272
40.71463000000001,-74.08804,16,2.056
40.71704,-74.03417,50,6.951
40.74140000000001,-74.05249,38,4.489
40.70938,-74.09505,11,1.537
40.71111000000001,-74.07870000000001,18,1.659
40.73571,-74.03253000000001,49,7.073
40.72565,-74.06769000000001,28,2.87
40.70683,-74.08374,14,1.263
40.74114,-74.04606000000001,42,4.953
40.73014000000001,-74.06500000000001,34,4.041
40.69209,-74.09669000000001,1,0.0
40.73049,-74.05579,39,5.151
40.71315000000001,-74.07686000000001,20,1.83
40.73571,-74.03253000000001,49,7.073
40.25796,-74.74193000000001,37,9.963
40.22762,-74.72959,73,16.033
40.2085,-74.62875000000001,5,2.824
40.24499,-74.71052,29,12.615
40.22071,-74.76853000000001,53,17.083
40.2713,-74.7369,78,21.635
40.35324000000001,-74.64782000000001,104,29.582
40.22024,-74.76315000000001,19,4.802
40.28586000000001,-74.81296,50,14.375
40.2678,-74.82111,4,3.313
40.22041,-74.7676,28,7.962
40.26871000000001,-74.78240000000001,1,0.0
40.23949,-74.76916,15,4.01
40.20867000000001,-74.74987,37,7.405
40.22673,-74.77798,22,5.019
40.2104,-74.74811000000001,38,7.571
40.19514,-74.70494000000001,53,11.103
40.23239,-74.79135000000001,19,6.416
40.22491,-74.74300000000001,36,9.547
40.32777,-74.56929000000001,14,6.111
40.22164,-74.76573,41,28.834
40.31439,-74.65251,18,14.212
40.35746,-74.59963,46,29.405
40.31844,-74.64580000000001,19,14.823
40.6642,-74.12125,15,1.68
40.71391000000001,-74.00656000000001,37,11.812
40.6721,-74.11459,21,2.328
40.65361,-74.12691000000001,7,0.706
40.71391000000001,-74.00656000000001,37,11.812
40.68081,-74.10719,28,3.044
40.67721,-74.11023,25,2.749
40.67927,-74.10869000000001,13,9.873
40.70544,-74.01463000000001,1,0.0
40.70544,-74.01463000000001,1,0.0
40.71394,-74.00858000000001,3,0.671
40.64542,-74.13036000000001,40,12.814
40.65438,-74.12914,34,11.907
40.66604,-74.1199,25,10.959
40.73767,-74.03078000000001,2,0.27
40.73586,-74.03248,9,1.17
40.73559,-74.02911,1,0.0
40.71454000000001,-74.00813000000001,4,0.719
40.66604,-74.1199,25,10.959
40.75016,-74.02692,7,1.155
40.74241000000001,-74.02933,4,0.606
40.73864,-74.03527000000001,2,0.549
40.75621,-73.991,12,4.708
40.75981,-74.02775000000001,9,2.112
40.75722,-73.99314000000001,12,4.446
40.73767,-74.03078000000001,2,0.27
40.74758000000001,-74.02774000000001,6,0.972
40.75259,-74.02618000000001,8,1.327
40.74241000000001,-74.02933,4,0.606
40.74241000000001,-74.02933,4,0.606
40.75621,-73.991,12,4.708
40.75476,-74.02927000000001,10,1.624
40.75621,-73.991,14,4.579
40.75981,-74.02775000000001,11,1.982
40.72928,-74.06602000000001,30,3.143
40.69837,-74.09196,7,0.508
40.69444,-74.09493,3,0.188
40.73466000000001,-74.05862,33,3.851
40.71270000000001,-74.09079000000001,14,1.86
40.69209,-74.09669000000001,1,0.0
40.71952,-74.04320000000001,46,6.236
40.72292,-74.06909,26,2.633
40.69914,-74.09782000000001,5,0.641
40.71751,-74.07231,23,2.224
40.69914,-74.09782000000001,5,0.641
40.70113000000001,-74.09039,9,0.737
40.71182,-74.09229,13,1.76
40.70683,-74.08374,14,1.263
40.73608,-74.03461,48,6.961
40.74063,-74.05301,37,4.429
40.71355000000001,-74.08933,15,1.955
40.71198,-74.0779,19,1.732
40.69914,-74.09782000000001,5,0.641
40.72167,-74.0463,45,5.958
40.71315000000001,-74.07686000000001,20,1.83
40.72441000000001,-74.06937,27,2.738
40.70813,-74.09641,10,1.425
40.73049,-74.05579,39,5.151
40.72663,-74.07152,28,3.455
40.70813,-74.09641,10,1.425
40.72556,-74.05202000000001,42,5.551
40.72124,-74.08105,22,2.643
40.69837,-74.09196,7,0.508
40.73909,-74.05403000000001,36,4.31
40.72441000000001,-74.06937,27,2.738
40.70464,-74.08641,12,1.056
40.7453,-74.0434,45,5.272
40.71556,-74.07473,22,2.03
40.69837,-74.09196,7,0.508
40.69392000000001,-74.09542,2,0.144
40.73014000000001,-74.06500000000001,31,3.223
40.72663,-74.07152,28,3.455
40.69837,-74.09196,7,0.508
40.74003,-74.04716,41,4.844
40.71100000000001,-74.09334000000001,12,1.68
40.72319,-74.04929,42,5.649
40.70868,-74.08151000000001,16,1.436
40.69773,-74.09270000000001,6,0.444
40.72344,-74.07912,24,2.826
40.69837,-74.09196,7,0.508
40.74063,-74.05301,37,4.429
40.72622,-74.07051000000001,29,3.515
40.73888,-74.04249,47,6.371
40.72745,-74.07607,27,3.146
40.70566,-74.08516,13,1.153
40.73544,-74.02921,50,7.248
40.73427,-74.05892,37,4.843
40.74003,-74.04716,41,4.844
40.71592,-74.08635000000001,17,2.182
40.72556,-74.05202000000001,42,5.551
40.73708000000001,-74.05553,18,3.079
40.70648000000001,-74.08427,43,6.003
40.73441,-74.05697,20,3.278
40.70438,-74.08682,45,6.2
40.72955,-74.06592,24,4.069
40.74137,-74.04607,10,2.277
40.70205,-74.08945,47,6.413
40.72578,-74.06786000000001,27,4.354
40.26248,-74.83838,42,10.714
40.33679,-74.5635,10,4.508
40.30395,-74.68012,35,20.077
40.22371,-74.77645000000001,25,7.431
40.33366,-74.5583,11,5.043
40.22295,-74.76377000000001,40,28.657
40.33562000000001,-74.59361000000001,29,22.814
40.22381,-74.76036,10,1.093
40.3322,-74.55819000000001,36,25.365
40.64542,-74.13036000000001,1,0.0
40.68562,-74.10313000000001,32,3.439
40.669,-74.11718,18,2.075
40.65737,-74.12699,10,1.121
40.71958,-74.00694,34,11.291
40.67601000000001,-74.11125000000001,24,2.65
40.6721,-74.11459,21,2.328
40.67443,-74.11281000000001,17,10.271
40.6734,-74.11367,18,10.355
40.6734,-74.11367,18,10.355
40.66771000000001,-74.11845000000001,23,10.821
40.71575,-74.00725,5,0.815
40.65438,-74.12914,34,11.907
40.66443,-74.12125,26,11.091
40.75476,-74.02927000000001,14,3.763
40.75671000000001,-73.99213,13,4.511
40.74576,-74.03306,5,1.054
40.74837,-74.03234,6,1.238
40.7297,-74.03436,5,1.255
40.74837,-74.03234,6,1.238
40.74323,-74.03383000000001,4,0.874
40.75621,-73.991,14,4.579
40.75476,-74.02927000000001,10,1.624
40.74027,-74.02997,3,0.454
40.74241000000001,-74.02933,4,0.606
40.74758000000001,-74.02774000000001,6,0.972
